698	3
699	11
700	8
701	8
702	2
703	4
704	7
705	7
706	6
707	5
708	12
709	7
710	7
711	9
712	3
713	7
714	3
715	7
716	9
717	5
718	11
719	5
720	8
721	11
722	7
723	3
724	6
725	7
726	6
727	7
728	5
729	7
730	5
731	3
732	7
733	6
734	9
735	10
736	4
737	6
738	8
739	9
740	9
741	6
742	8
743	8
744	4
745	11
746	5
747	4
748	6
749	2
750	4
751	6
752	9
753	8
754	11
755	2
756	7
757	4
758	6
759	7
760	10
761	12
762	7
763	6
764	5
765	8
766	10
767	2
768	7
769	7
770	9
771	12
772	5
773	8
774	8
775	5
776	9
777	6
778	5
779	11
780	5
781	7
782	4
783	8
784	10
785	8
786	4
787	3
788	5
789	12
790	9
791	9
792	1
793	3
794	9
795	11
796	2
797	4
798	7
799	2
800	7
801	7
802	7
803	4
804	9
805	8
806	9
807	11
808	4
809	11
810	3
811	7
812	8
813	3
814	5
815	9
816	9
817	6
818	4
819	7
820	4
821	10
822	5
823	6
824	5
825	8
826	10
827	3
828	6
829	5
830	11
831	7
832	3
833	4
834	8
835	3
836	7
837	9
838	3
839	7
840	5
841	6
842	4
843	4
844	4
845	7
846	6
847	7
848	5
849	10
850	8
851	8
852	2
853	9
854	8
855	7
856	6
857	7
858	9
859	7
860	4
861	14
862	2
863	6
864	4
865	5
866	2
867	4
868	5
869	6
870	6
871	5
872	10
873	10
874	3
875	7
876	8
877	5
878	5
879	8
880	8
881	4
882	6
883	8
884	10
885	5
886	6
887	3
888	7
889	5
890	6
891	5
892	6
893	7
894	6
895	8
896	5
897	4
898	7
899	5
900	4
901	6
902	7
903	7
904	10
905	6
906	5
907	7
908	4
909	6
910	6
911	6
912	10
913	6
914	5
915	10
916	9
917	8
918	10
919	2
920	6
921	9
922	3
923	3
924	7
925	6
926	10
927	5
928	11
929	7
930	7
931	8
932	12
933	8
934	9
935	5
936	8
937	4
938	5
939	4
940	3
941	12
942	12
943	9
944	10
945	3
946	13
947	7
948	6
949	10
950	9
951	7
952	8
953	1
954	1
955	4
956	9
957	13
958	5
959	2
960	7
961	4
962	8
963	0
964	8
965	3
966	5
967	6
968	9
969	8
970	2
971	10
972	12
973	7
974	8
975	3
976	6
977	5
978	7
979	7
980	4
981	5
982	5
983	1
984	3
985	4
986	9
987	9
988	11
989	4
990	12
991	9
992	5
993	5
994	6
995	7
996	5
997	8
998	6
999	6
